draftYear,categoryID,lastName,firstName,position,shootsCatches,heightIn,weightLbs,lastClub,lastLeague,birthDate,birthCity,birthStateProvince,birthCountry,midtermRank,finalRank
2021,3,Blackburn,William,G,L,71,176,,,2003-09-01,Alma,QC,CAN,,27
2021,3,Alexander,Gage,G,L,78,205,Winnipeg,WHL,2002-07-02,Okotoks,AB,CAN,,28
2021,3,Millward,Owen,G,L,75,205,,,2003-05-01,Davis,CA,USA,,29
2021,3,Whitehead,Cameron,G,L,75,179,Lincoln,USHL,2003-06-13,Ottawa,ON,CAN,,30
2021,3,MacInnes,Koen,G,L,74,202,,,2002-01-13,Port Coquitlam,BC,CAN,,31
2021,3,Kruger,Ethan,G,L,73,181,,,2001-09-27,Edmonton,AB,CAN,,32
2021,4,Wallstedt,Jesper,G,L,75,214,Lulea,SWEDEN,2002-11-14,Vasteras,,SWE,,1
2021,4,Kolosov,Aleksei,G,L,73,187,Minsk,RUSSIA,2002-01-04,Minsk,,BLR,,2
2021,4,Hamrla,Patrik,G,L,75,194,Karlovy Vary,CZREP,2003-05-21,Zlin,,CZE,,3
2021,4,Koskenvuo,Aku,G,L,76,173,HIFK Jr.,FINLAND-JR.,2003-02-26,Espoo,,FIN,,4
2021,4,Lindbom,Carl,G,L,73,190,Djurgarden Jr.,SWEDEN-JR.,2003-05-20,Stockholm,,SWE,,5
2021,4,Suchanek,Tomas,G,L,72,180,,,2003-04-30,Prerov,,CZE,,6
2021,4,Korhonen,Rasmus,G,L,77,202,Assat Jr.,FINLAND-JR.,2002-10-22,Tampere,,FIN,,7
2021,4,Vyazovoi,Semyon,G,L,75,180,Ufa 2,RUSSIA-JR.,2003-02-26,Ufa,,RUS,,8
2021,4,Zadorozhny,Platon,G,L,73,172,,,2002-12-20,Moscow,,RUS,,9
2021,4,Malik,Nick,G,L,74,178,Kookoo,FINLAND,2002-04-26,Raleigh,NC,USA,,10
2021,4,Cajan,Pavel,G,L,74,183,CLEVELAND,AHL,2002-10-13,Hlubos,,CZE,,11
2021,4,Quapp,Nikita,G,L,76,203,Krefeld,GERMANY,2003-01-25,Ravensburg,,DEU,,12
2021,4,Bugl,Florian,G,L,73,187,STRAUBING,GERMANY,2002-05-14,Landshut,,DEU,,13
2020,1,Lafreniere,Alexis,LW,L,73,193,Rimouski,QMJHL,2001-10-11,St-Eustache,QC,CAN,1,1
2020,1,Byfield,Quinton,C,L,76,215,Sudbury,OHL,2002-08-19,Newmarket,ON,CAN,2,2
2020,1,Drysdale,Jamie,D,R,71,175,Erie,OHL,2002-04-08,Toronto,ON,CAN,3,3
2020,1,Sanderson,Jake,D,L,74,185,USA U-18,NTDP,2002-07-08,Whitefish,MT,USA,11,4
2020,1,Perfetti,Cole,C,L,70,177,Saginaw,OHL,2002-01-01,Whitby,ON,CAN,4,5
2020,1,Rossi,Marco,C,L,69,185,Ottawa,OHL,2001-09-23,Feldkirch,,AUT,5,6
2020,1,Quinn,Jack,LW,R,72,176,Ottawa,OHL,2001-09-19,Ottawa,ON,CAN,9,7
2020,1,Guhle,Kaiden,D,L,74,186,Prince Albert,WHL,2002-01-18,Edmonton,AB,CAN,7,8
2020,1,Schneider,Braden,D,R,74,202,Brandon,WHL,2001-09-20,Prince Albert,SK,CAN,8,9
2020,1,Mercer,Dawson,C,R,72,180,Chicoutimi,QMJHL,2001-10-27,Carbonear,NL,CAN,6,10
2020,1,Jarvis,Seth,C,R,70,175,Portland,WHL,2002-02-01,Winnipeg,MB,CAN,19,11
2020,1,Holloway,Dylan,C,L,72,203,Wisconsin,BIG10,2001-09-23,Calgary,AB,CAN,10,12
2020,1,Lapierre,Hendrix,C,L,72,185,Chicoutimi,QMJHL,2002-02-09,Gatineau,QC,CAN,13,13
2020,1,Greig,Ridly,C,L,71,163,Brandon,WHL,2002-08-08,Lethbridge,AB,CAN,25,14
2020,1,Zary,Connor,C,L,72,178,Kamloops,WHL,2001-09-25,Saskatoon,SK,CAN,12,15
2020,1,Barron,Justin,D,R,74,195,Halifax,QMJHL,2001-11-15,Halifax,NS,CAN,15,16
2020,1,Perreault,Jacob,RW,R,71,192,Sarnia,OHL,2002-04-15,Montreal,QC,CAN,17,17
2020,1,Poirier,Jeremie,D,L,72,196,Saint John,QMJHL,2002-06-02,Valleyfield,QC,CAN,16,18
2020,1,Wiesblatt,Ozzy,RW,R,70,183,Prince Albert,WHL,2002-03-09,Calgary,AB,CAN,14,19
2020,1,Brisson,Brendan,C,L,71,179,Chicago,USHL,2001-10-22,Los Angeles,CA,USA,31,20
2020,1,Foerster,Tyson,RW,R,74,194,Barrie,OHL,2002-01-18,Alliston,ON,CAN,41,21
2020,1,Bourque,Mavrik,C,R,70,178,Shawinigan,QMJHL,2002-01-08,Plessisville,QC,CAN,24,22
2020,1,Sourdif,Justin,RW,R,71,173,Vancouver,WHL,2002-03-24,Richmond,BC,CAN,23,23
2020,1,Smilanic,Ty,C,L,73,175,USA U-18,NTDP,2002-01-20,Elizabeth,CO,USA,18,24
2020,1,Hunt,Daemon,D,L,72,198,Moose Jaw,WHL,2002-05-15,Brandon,MB,CAN,22,25
2020,1,Neighbours,Jake,LW,L,72,197,Edmonton,WHL,2002-03-29,Calgary,AB,CAN,30,26
2020,1,O'Rourke,Ryan,D,L,73,175,Sault Ste. Marie,OHL,2002-05-16,Pickering,ON,CAN,32,27
2020,1,Mysak,Jan,C,L,72,176,Hamilton,OHL,2002-06-24,Most,,CZE,9,28
2020,1,Bordeleau,Thomas,C,L,70,175,USA U-18,NTDP,2002-01-03,Houston,TX,USA,26,29
2020,1,Chromiak,Martin,RW,R,72,187,Kingston,OHL,2002-08-20,Ilava,,SVK,35,30
2020,1,Colangelo,Sam,RW,R,74,205,Chicago,USHL,2001-12-26,Stoneham,MA,USA,33,31
2020,1,Cormier,Lukas,D,L,70,180,Charlottetown,QMJHL,2002-03-27,Sainte-Marie-de-Kent,NB,CAN,27,32
2020,1,Foudy,Jean-Luc,C,R,71,188,Windsor,OHL,2002-05-13,Scarborough,ON,CAN,20,33
2020,1,Cuylle,William,LW,L,75,204,Windsor,OHL,2002-02-05,Toronto,ON,CAN,21,34
2020,1,Coe,Brandon,RW,R,76,188,North Bay,OHL,2001-12-01,Toronto,ON,CAN,47,35
2020,1,Kuznetsov,Yan,D,L,76,212,U. of Connecticut,H-EAST,2002-03-09,Murmansk,,RUS,28,36
2020,1,Kaiser,Wyatt,D,L,72,173,Andover,HIGH-MN,2002-07-31,Andover,MN,USA,56,37
2020,1,Finley,Jack,C,R,78,227,Spokane,WHL,2002-09-02,St. Louis,MO,USA,46,38
2020,1,Evangelista,Luke,RW,R,71,172,London,OHL,2002-02-21,Toronto,ON,CAN,58,39
2020,1,Tuch,Luke,LW,L,74,203,USA U-18,NTDP,2002-03-07,Syracuse,NY,USA,35,40
2020,1,Gushchin,Danil,LW,L,68,165,Muskegon,USHL,2002-02-06,Yekaterinburg,,RUS,37,41
2020,1,Kleven,Tyler,D,L,76,207,USA U-18,NTDP,2002-01-10,Fargo,ND,USA,44,42
2020,1,Peterson,Dylan,C,R,76,192,USA U-18,NTDP,2002-01-08,Roseville,CA,USA,34,43
2020,1,Faber,Brock,D,R,72,190,USA U-18,NTDP,2002-08-22,Maple Grove,MN,USA,40,44
2020,1,Berard,Brett,LW,L,69,155,USA U-18,NTDP,2002-09-09,Providence,RI,USA,36,45
2020,1,Pytlik,Jaromir,C,R,74,205,Sault Ste. Marie,OHL,2001-09-25,Decice,,CZE,38,46
2020,1,Moore,Ian,D,R,74,171,St. Mark's School,HIGH-MA,2002-01-04,Salt Lake City,UT,USA,57,47
2020,1,Miller,Mitchell,D,R,71,189,Tri-City,USHL,2001-12-20,Toledo,OH,USA,48,49
2020,1,Savoie,Carter,LW,L,69,192,Sherwood Park,AJHL,2002-01-23,St. Albert,AB,CAN,52,50
2020,1,Powell,Eamon,D,R,71,165,USA U-18,NTDP,2002-05-10,marcellus,NY,USA,49,51
2020,1,Tullio,Tyler,RW,R,72,180,Oshawa,OHL,2002-04-05,Detroit,MI,USA,54,52
2020,1,Suni,Oliver,RW,R,74,194,JOKERIT,FINLAND-2,2002-02-13,Kempele,,FIN,45,53
2020,1,Wisdom,Zayde,RW,R,70,195,Kingston,OHL,2002-07-07,Toronto,ON,CAN,90,54
2020,1,Francis,Ryan,C,R,69,170,Cape Breton,QMJHL,2001-12-02,Beaver Bank,NS,CAN,42,55
2020,1,Stranges,Antonio,LW,L,70,168,London,OHL,2002-02-05,Ann Arbor,MI,USA,39,56
2020,1,Benning,Michael,D,R,69,177,Sherwood Park,AJHL,2002-01-05,Edmonton,AB,CAN,60,57
2020,1,Hanas,Cross,LW,L,73,174,Portland,WHL,2002-01-05,Highland Village,TX,USA,65,58
2020,1,Sebrango,Donovan,D,L,73,189,Kitchener,OHL,2002-01-12,Ottawa,ON,CAN,59,59
2020,1,Thompson,Jack,D,R,72,185,Sudbury,OHL,2002-03-19,Courtice,ON,CAN,67,60
2020,1,Laferriere,Alex,RW,R,72,173,Des Moines,USHL,2001-10-28,Chatham,NJ,USA,68,61
2020,1,Farrell,Sean,C,L,68,175,Chicago,USHL,2001-11-02,Milford,MA,USA,53,62
2020,1,Sedoff,Christoffer,D,L,73,195,HENDERSON,AHL,2002-02-20,Helsinki,,FIN,50,63
2020,1,McClennon,Connor,RW,R,68,168,Winnipeg,WHL,2002-06-25,Wainwright,AB,CAN,43,65
2020,1,Vierling,Evan,C,L,72,190,Barrie,OHL,2002-06-20,Aurora,ON,CAN,920,66
2020,1,Dickinson,Tanner,C,L,72,169,Sault Ste. Marie,OHL,2002-03-05,Perrysburg,OH,USA,55,67
2020,1,Truscott,Jacob,D,L,73,170,USA U-18,NTDP,2002-04-12,Port Huron,MI,USA,78,68
2020,1,Dufour,William,RW,R,75,197,Drummondville,QMJHL,2002-01-28,Quebec,QC,CAN,99,69
2020,1,Cardwell,Ethan,RW,R,71,193,Barrie,OHL,2002-08-30,Oshawa,ON,CAN,104,70
2020,1,Ambrosio,Colby,C,R,68,170,Tri-City,USHL,2002-08-07,Welland,ON,CAN,82,71
2020,1,Kerins,Rory,C,L,70,186,Sault Ste. Marie,OHL,2002-04-12,Caledon,ON,CAN,74,72
2020,1,Sokolov,Egor,LW,R,76,235,Cape Breton,QMJHL,2000-06-07,Yekaterinburg,,RUS,94,73
2020,1,Nickl,Thimo,D,R,74,196,Drummondville,QMJHL,2001-12-04,Klagenfurt,,AUT,51,74
2020,1,Seeley,Ronan,D,L,72,176,Everett,WHL,2002-08-02,Yellowknife,NT,CAN,73,75
2020,1,Puutio,Kasper,D,R,72,182,Everett,WHL,2002-06-03,Vaasa,,FIN,84,76
2020,1,Edwards,Ethan,D,L,70,166,Spruce Grove,AJHL,2002-06-06,Grande Prairie,AB,CAN,85,77
2020,1,Calisti,Robert,D,L,70,190,READING,ECHL,2001-01-25,Toronto,ON,CAN,137,78
2020,1,Cotton,Alex,D,R,74,190,Lethbridge,WHL,2001-05-12,Langely,BC,CAN,118,79
2020,1,Goncalves,Gage,C,L,72,165,Everett,WHL,2001-01-16,Mission,BC,CAN,92,80
2020,1,Knak,Simon,LW,L,74,198,Portland,WHL,2002-01-27,Kloten,,CHE,61,81
2020,1,Uens,Zachary,D,L,73,180,Merrimack,H-EAST,2001-05-13,Belleville,ON,CAN,83,82
2020,1,Reid,Luke,D,R,72,190,Chicago,USHL,2001-09-26,Warman,SK,CAN,110,83
2020,1,Rafkin,Ruben,D,R,72,194,OREBRO,SWEDEN,2002-01-08,Turku,,FIN,72,84
2020,1,Novak,Pavel,RW,R,70,170,Kelowna,WHL,2002-04-16,Tabor,,CZE,89,85
2020,1,Robins,Tristen,RW,R,70,176,Saskatoon,WHL,2001-11-15,London,,GBR,134,86
2020,1,Fowler,Hayden,LW,L,70,185,,,2001-09-24,Kingston,ON,CAN,66,87
2020,1,Slaggert,Landon,LW,L,72,180,USA U-18,NTDP,2002-06-25,South Bend,IN,USA,87,88
2020,1,Rochette,Theo,C,L,71,172,LAUSANNE,SWISS,2002-02-20,Neuchatel,,CHE,64,89
2020,1,Ratzlaff,Jake,D,R,74,213,ST. THOMAS,CCHA,2002-06-23,Rosemount,MN,USA,103,90
2020,1,Schingoethe,Wyatt,C,L,70,200,Waterloo,USHL,2002-08-03,Algonquin,IL,USA,132,91
2020,1,Yoder,Chase,C,L,70,176,USA U-18,NTDP,2002-05-28,Fairview,TX,USA,88,92
2020,1,Shlaine,Artem,C,L,73,171,Shattuck-St. Mary's,HIGH-MN,2002-03-07,Moscow,,RUS,112,93
2020,1,Kunz,Jackson,LW,L,75,210,Shattuck-St. Mary's,HIGH-MN,2002-08-13,Lincoln,NE,USA,113,94
2020,1,Duran,Riley,C,R,73,174,Lawrence Academy,HIGH-MA,2002-01-25,Boston,MA,USA,142,95
2020,1,Costantini,Matteo,C,L,72,173,Buffalo Jr. Sabres,OJHL,2002-08-16,St. Catherines,ON,CAN,,96
2020,1,Jefferies,Alex,LW,R,72,195,The Gunnery,HIGH-CT,2001-11-08,Farmingham,MA,USA,98,97
2020,1,Kosior,Landon,D,R,71,188,,,2002-08-15,Regina,SK,CAN,126,98
2020,1,Villeneuve,William,D,R,73,175,Saint John,QMJHL,2002-03-20,Sherbrooke,QC,CAN,108,99
2020,1,Ansons,Raivis,RW,L,73,191,Baie Comeau,QMJHL,2002-01-29,Riga,,LVA,147,100
2020,1,Peeters,Senna,LW,R,73,192,KLAGENFURT,AUSTRIA,2002-06-14,Deurne,,BEL,62,101
2020,1,Rolston,Ryder,RW,R,73,175,Waterloo,USHL,2001-10-31,Boston,MA,USA,70,102
2020,1,Pederson,Owen,LW,L,75,205,MAINE,ECHL,2002-03-27,St. Albert,AB,CAN,121,103
2020,1,Bantle,Carson,LW,L,76,194,Madison,USHL,2002-01-22,Onalaska,WI,USA,120,104
2020,1,McGuire,Ryan,C,R,73,177,NORTHEASTERN,H-EAST,2002-07-27,Saint-Agathe-des-Monts,QC,CAN,139,105
2020,1,Steklov,Kirill,D,L,76,190,TORPEDO-GORKY NN,RUSSIA-2,2002-03-30,Tallinn,,EST,69,106
2020,1,Gogolev,Pavel,LW,L,73,205,NOVOSIBIRSK,RUSSIA,2000-02-19,Moscow,,RUS,105,107
2020,1,Usov,Ilya,C,L,73,190,MINSK,RUSSIA,2001-08-03,Minsk,,BLR,63,108
2020,1,Stange,Sam,RW,R,72,200,Sioux Falls,USHL,2001-04-20,Eau Claire,WI,USA,128,110
2020,1,Richels,Carsen,LW,L,75,230,,,2001-10-03,Ham Lake,MN,USA,75,111
2020,1,Raska,Adam,RW,R,70,178,Rimouski,QMJHL,2001-09-25,Frydek-Mistek,,CZE,93,112
2020,1,Boltmann,Jake,D,R,73,188,Edina H.S.,HIGH-MN,2001-10-19,Edina,MN,USA,96,113
2020,1,Phillips,Isaak,D,L,74,193,Sudbury,OHL,2001-09-28,Barrie,ON,CAN,76,114
2020,1,Brondberg,Jonas,D,L,76,202,AALBORG,DENMARK,2001-01-26,Aalborg,,DNK,107,115
2020,1,Bjorgvik Holm,Ole Julian,D,L,74,206,Mississauga,OHL,2002-05-23,Oslo,,NOR,140,116
2020,1,Schweitzer,Nathan,D,R,71,185,LAKE SUPERIOR,CCHA,2002-02-21,Champlin,MN,USA,81,117
2020,1,Crevier,Louis,D,R,80,219,Chicoutimi,QMJHL,2001-05-04,Qu̩bec,QC,CAN,109,118
2020,1,Bowen,Ethan,C,L,74,168,Chilliwack,BCHL,2002-05-14,Chilliwack,BC,CAN,77,119
2020,1,Pillar,Josh,RW,R,72,178,Kamloops,WHL,2002-02-14,Warman Sakatchewan,SK,CAN,131,120
2020,1,King,Benjamin,C,R,74,205,Red Deer,WHL,2002-05-15,Vernon,BC,CAN,151,121
2020,1,Flynn,Jacob,D,R,72,181,,,2001-05-26,Weymouth,MA,USA,205,122
2020,1,Halliday,Stephen,C,L,75,213,Dubuque,USHL,2002-07-02,Ajax,ON,CAN,178,123
2020,1,Thompson,Aidan,C,L,70,180,Lincoln,USHL,2002-02-18,Fort Collins,CO,USA,129,124
2020,1,Papp,Kristof,C,L,71,187,LINDENWOOD,IND NCAA,2001-06-27,Budapest,,HUN,143,125
2020,1,Capone,Nick,RW,R,74,215,Tri-City,USHL,2001-12-17,East Haven,CT,USA,,126
2020,1,Mercuri,Lucas,C,R,75,191,Salisbury,HIGH-CT,2002-03-07,Montreal,QC,CAN,145,127
2020,1,Ma,David,D,L,71,174,PRINCETON,ECAC,2002-06-22,Manhattan,NY,USA,183,128
2020,1,Piercey,Riley,LW,L,75,194,WORCESTER,ECHL,2002-03-20,Mississauga,ON,CAN,,129
2020,1,Prokop,Luke,D,R,76,218,Calgary,WHL,2002-05-06,Edmonton,AB,CAN,86,130
2020,1,Langenbrunner,Mason,D,R,75,179,Eden Prarie,HIGH-MN,2002-09-14,Dallas,TX,USA,161,131
2020,1,Lohrei,Mason,D,L,76,195,Green Bay,USHL,2001-01-17,Baton Rouge,LA,USA,,132
2020,1,Demchenko,Valentin,RW,L,72,183,YUNOST MINSK,BELARUS,2002-04-01,Vitebsk,,BLR,,133
2020,1,Cormier,Cole,RW,L,70,180,LUGANO,SWISS,2002-02-21,Dusselodorf,,DEU,115,134
2020,1,Ivan,Ivan,C,L,72,198,COLORADO,AHL,2002-08-20,Ostrava,,CZE,144,135
2020,1,Kubicek,Simon,D,R,74,205,C. BUDEJOVICE,CZECHIA,2001-12-19,Tabor,,CZE,95,136
2020,1,Ottavainen,Ville,D,R,77,221,JYP,FINLAND,2002-08-12,Oulu,,FIN,71,137
2020,1,Butler,Cameron,RW,R,76,216,CLEVELAND,AHL,2002-06-09,Ottawa,ON,CAN,100,138
2020,1,Zloty,Benjamin,D,L,71,180,NORFOLK,ECHL,2002-02-24,Calgary,AB,CAN,125,139
2020,1,Tverberg,Ryan,C,R,70,168,Toronto JC,OJHL,2002-01-30,Richmond Hill,ON,CAN,122,140
2020,1,Sacco,David,RW,R,72,204,MERRIMACK,H-EAST,2002-01-03,Middleton,MA,USA,175,141
2020,1,Weight,Danny,C,L,72,173,AIC,AH,2001-05-01,Edmonton,AB,CAN,116,142
2020,1,Kuntar,Trevor,C,L,72,197,Youngstown,USHL,2001-06-20,Buffalo,NY,USA,135,143
2020,1,Urdahl,Zachary,LW,L,73,185,NEBRASKA-OMAHA,NCHC,2001-10-13,Eau Claire,WI,USA,130,144
2020,1,Young,Alex,C,R,70,170,Canmore,AJHL,2001-03-22,Calgary,AB,CAN,,145
2020,1,Maatta,Joel,C,L,73,200,Vermont,H-EAST,2002-07-06,Helsinki,,FIN,124,146
2020,1,Uberti,Jake,C,R,73,200,,,2002-03-07,Toronto,ON,CAN,202,147
2020,1,Valade,Reid,RW,R,70,176,,,2002-03-14,Etobicoke,ON,CAN,123,148
2020,1,Shepard,Cole,LW,L,71,157,,,2002-02-01,West Vancouver,BC,CAN,153,149
2020,1,Hughes,Bear,C,R,73,176,Spokane,WHL,2001-05-30,Post Falls,ID,USA,80,150
2020,1,Rhinehart,Rhett,D,L,76,215,,,2001-11-27,Lloydminster,AB,CAN,111,151
2020,1,Slukynsky,Grant,C,L,72,200,WESTERN MICHIGAN,NCHC,2002-03-12,Warroad,MN,USA,,152
2020,1,McCartney,Ben,LW,L,72,195,Brandon,WHL,2001-07-13,Portage La Prairie,MB,CAN,136,153
2020,1,Okuliar,Oliver,LW,L,74,190,CHARLOTTE,AHL,2000-05-24,Trencin,,SVK,117,154
2020,1,McDonnell,Declan,RW,R,70,177,Kitchener,OHL,2002-02-25,Buffalo,NY,USA,,155
2020,1,Bushy,Evan,D,L,72,184,LAKE SUPERIOR,CCHA,2002-03-26,Mankato,MN,USA,146,156
2020,1,Laatsch,Daniel,D,L,77,182,Sioux City,USHL,2002-02-13,Altoona,WI,USA,101,157
2020,1,Aucoin,Kyle,D,L,70,164,Tri-City,USHL,2002-07-02,Ottawa,ON,CAN,127,158
2020,1,Schoen,Ben,C,R,69,161,PENN STATE,BIG10,2002-05-18,Toledo,OH,USA,919,159
2020,1,Spitserov,Timofey,RW,L,71,174,Culver Academy,HIGH-IN,2002-03-26,Moscow,,RUS,,160
2020,1,Alexander,Ryan,C,L,70,167,ARIZONA STATE,NCHC,2002-06-17,Toronto,ON,CAN,114,161
2020,1,Carlile,Declan,D,L,73,190,SYRACUSE,AHL,2000-05-18,Flint,MI,USA,209,162
2020,1,Hardie,James,LW,L,72,183,WEIDEN,GERMANY-2,2002-01-18,Barrie,ON,CAN,213,163
2020,1,Guay,Patrick,C,L,69,169,Charlottetown,QMJHL,2002-04-29,Fleurimont,QC,CAN,152,164
2020,1,Svejkovsky,Lukas,C,R,70,175,Medicine Hat,WHL,2001-11-28,Tampa Bay,FL,USA,195,165
2020,1,Bauer,Tyrel,D,R,76,207,Seattle,WHL,2002-03-23,Calgary,AB,CAN,168,166
2020,1,Loney,Carter,C,R,70,165,,,2002-08-02,Columbus,OH,USA,198,167
2020,1,Kovich,Kyler,LW,L,74,180,CORNELL,ECAC,2002-01-31,Coquitlam,BC,CAN,164,168
2020,1,Smith,Jack,C,L,71,183,St. Cloud Cathedral,HIGH-MN,2002-07-06,St. Cloud,MN,USA,162,169
2020,1,O'Hara,Cole,RW,R,71,192,Tri-City,USHL,2002-06-20,Richmond Hill,ON,CAN,166,170
2020,1,Henault,Louka,D,L,72,187,IOWA,ECHL,2001-01-31,Montreal,QC,CAN,201,171
2020,1,Likhachev,Yaroslav,LW,R,71,176,KUNLUN RED STAR,RUSSIA,2001-09-02,Yaroslavl,,RUS,148,172
2020,1,Pepin,Marc-Antoine,D,L,75,189,,,2001-03-07,Trois-Rivieres,QC,CAN,106,173
2020,1,McIntosh,Tucker,D,L,73,171,,,2001-05-20,Toronto,ON,CAN,,174
2020,1,Desnoyers,Elliot,C,L,70,183,Moncton,QMJHL,2002-01-21,Saint-Hyacinthe,QC,CAN,141,175
2020,1,Gut,Michal,C,L,72,187,LITVINOV,CZECHIA,2002-08-16,Kadan,,CZE,157,176
2020,1,Bykov,Maxim,LW,R,73,178,ALMETYEVSK,RUSSIA-2,2002-07-02,Naberezhnye Chelny,,RUS,160,177
2020,1,Evans,Ryker,D,L,71,189,Regina,WHL,2001-12-13,Calgary,AB,CAN,177,178
2020,1,Desroches,Charlie,D,R,70,170,,,2002-04-24,Days Corner,PE,CAN,169,179
2020,1,Miller,Joe,C,R,68,147,Blake,HIGH-MN,2002-09-15,Minneapolis,MN,USA,,180
2020,1,Abbott,Dylan,D,L,70,175,,,2001-11-26,Wasilla,AK,USA,154,181
2020,1,Lovell,Timothy,D,L,68,140,MANNHEIM,GERMANY,2002-02-08,Bad Nauheim,,DEU,179,182
2020,1,Tourigny,Miguel,D,R,68,168,Acadie-Bathurst,QMJHL,2002-02-09,Victoriaville,QC,CAN,,183
2020,1,Jimenez,Christian,D,L,69,184,HARVARD,ECAC,2002-03-15,Yorktown Heights,NY,USA,172,184
2020,1,Berg,Cameron,C,L,72,192,Muskegon,USHL,2002-01-29,West Fargo,ND,USA,97,185
2020,1,Draper,Kienan,RW,R,73,189,St. Andrew's College,HIGH-ON,2002-02-19,Royal Oak,MI,USA,167,186
2020,1,Dore,Paul,LW,L,73,195,,,2002-04-26,Gatineau,QC,CAN,191,187
2020,1,Chibrikov,Igor,D,L,79,202,DYNAMO ST. PETERSBURG,RUSSIA-2,2001-11-30,Moscow,,RUS,156,188
2020,1,Gleason,Matthew,C,L,68,175,ST. THOMAS,CCHA,2001-09-20,St. Paul,MN,USA,187,189
2020,1,Morrison,Logan,C,R,72,179,COACHELLA VALLEY,AHL,2002-07-09,Guelph,ON,CAN,184,190
2020,1,Toporowski,Luke,LW,L,71,185,IOWA,AHL,2001-04-12,Davenport,IA,USA,,191
2020,1,Kartye,Tye,LW,L,72,199,SEATTLE,NHL,2001-04-30,Kingston,ON,CAN,173,192
2020,1,Murray,Jake,D,L,75,205,BLOOMINGTON,ECHL,2002-04-11,Oakville,ON,CAN,155,193
2020,1,Moore,Lleyton,D,L,68,175,TUCSON,AHL,2002-02-27,Saskatoon,SK,CAN,,194
2020,1,Campbell,Seamus,RW,R,73,165,,,2002-02-03,St. Louis,MO,USA,206,195
2020,1,Fromm-Delorme,Robert,RW,R,73,179,,,2002-03-02,New Westminster,BC,CAN,165,196
2020,1,De Gorgendiere,Aidan,D,L,72,183,,,2002-02-22,Langley,BC,CAN,,197
2020,1,Savoie,Nicolas,D,L,73,166,,,2002-05-30,Dieppe,NB,CAN,190,198
2020,1,Karpa,Zakary,C,L,74,185,Harvard U.,ECAC,2002-03-25,Greenwich,CT,USA,159,199
2020,1,Swankler,Austen,LW,L,73,190,,,2001-08-21,North Huntington,PA,USA,200,200
2020,1,Boyko,Noah,RW,R,72,190,,,2002-08-29,Fort Saskatchewan,AB,CAN,180,201
2020,1,Dion,Jacob,D,L,69,181,,,2001-11-01,Sherbrooke,QC,CAN,,202
2020,1,Michaelis,Zachary,LW,L,72,205,NORTHERN MICHIGAN,CCHA,2002-05-30,Elk River,MN,USA,174,203
2020,1,Kempf,Hank,D,L,74,190,Muskegon,USHL,2002-04-15,Wilmette,IL,USA,186,204
2020,1,Miller,Christian,D,L,75,215,,,2001-10-15,Manchester,,GBR,204,205
2020,1,McKown,Hunter,C,R,73,183,CLEVELAND,AHL,2002-08-18,San Jose,CA,USA,158,206
2020,1,Burns,Brady,LW,L,68,160,,,2002-05-27,Port Williams,NS,CAN,188,207
2020,1,Crnkovic,Kyle,LW,L,66,162,FORT WAYNE,ECHL,2002-02-10,Calgary,AB,CAN,,208
2020,1,Biakabutuka,Jeremie,D,R,76,199,TULSA,ECHL,2002-03-05,Longueuil,QC,CAN,192,209
2020,1,Williams,Josh,RW,R,74,190,,,2001-03-08,Langley,BC,CAN,149,210
2020,1,Fontaine,Gunnarwolfe,LW,L,68,172,Chicago,USHL,2000-09-16,Providence,RI,USA,212,211
2020,1,Berglund,Carl,C,L,74,187,SAN JOSE,AHL,2000-01-16,Karlstad,,SWE,207,212
2020,1,Golod,Maxim,LW,L,72,185,SHEFFIELD,ENGLAND,2000-08-18,Concord,ON,CAN,,213
2020,1,Bradley,Chase,LW,L,71,180,Omaha,USHL,2002-01-09,St. Louis,MO,USA,,214
2020,1,Ellis,Noah,D,R,73,194,Des Moines,USHL,2002-02-01,Urbandale,IA,USA,133,215
2020,1,Taylor,Trey,D,L,73,190,CLARKSON,ECAC,2002-02-04,Richmond,BC,CAN,189,216
2020,1,Hoffmann,Brendan,C,R,74,223,IDAHO,ECHL,2001-10-09,Charlotte,NC,USA,217,217
2020,1,Gildon,Michael,LW,L,74,195,ALLEN,ECHL,2001-06-21,Plano,TX,USA,918,918
2020,1,Meehan,Ben,D,L,72,178,Cedar Rapids,USHL,2001-04-20,Boston,MA,USA,102,919
2020,1,Solovyov,Ilya,D,L,74,208,Saginaw,OHL,2000-07-20,Mogilev,,BLR,119,
2020,1,Robinson,Dylan,D,L,76,217,,,2002-05-03,Simcoe,ON,CAN,138,
2020,1,Ford,Parker,C,R,70,180,MANITOBA,AHL,2000-07-20,Wakefield,RI,USA,150,
2020,1,Kelley,Connor,D,R,73,190,Minnesota-Duluth,NCHC,2002-01-30,Maple Grove,MN,USA,163,
2020,1,Carogioiello,Frankie,LW,L,69,169,MIAMI,NCHC,2002-06-21,Toronto,ON,CAN,170,
2020,1,Brook,Jakob,RW,R,74,194,,,2002-03-15,Yorkton,SK,CAN,171,
2020,1,Guzzo,Patrick,C,L,74,198,OHIO STATE,BIG10,2001-11-27,Marysville,MI,USA,176,
2020,1,Doan,Josh,RW,R,73,183,Chicago,USHL,2002-02-01,Scottsdale,AZ,USA,181,
2020,1,Kennette,Brendan,D,L,73,187,,,2002-06-09,Windsor,ON,CAN,182,
